movie_id,title,budget,genre,cast,director,runtime,release_date,production_company,language,country,IMDB_rating,number_of_votes,box_office_revenue
2610,Movie_2610,4278706.0,Drama,"Anya Taylor-Joy, Idris Elba, Saoirse Ronan, Margot Robbie",Michael Bay,141.0,2014-04-14,Village Roadshow,English,Italy,6.5,8434.0,16745382
2693,Movie_2693,177498620.0,Drama,"Idris Elba, Ana de Armas",Kathryn Bigelow,79.0,2008-01-01,Searchlight Pictures,English,France,6.9,12058.0,305810992
2547,Movie_2547,60591621.0,Documentary,"Sam Star, Jennifer Lawrence, Ryan Gosling, Pedro Pascal",Greta Gerwig,139.0,2024-07-29,Annapurna Pictures,English,Canada,7.3,16161.0,97445904
280,Movie_280,126428051.0,Mystery,"Robert Downey Jr., Pedro Pascal",Zack Snyder,133.0,2025-06-26,Warner Bros.,English,Japan,8.8,11428.0,389382449
1511,Movie_1511,1009039.0,Sci-Fi,"Timothée Chalamet, Samuel L. Jackson, Sandra Bullock",Peter Jackson,132.0,2005-06-23,20th Century Studios,French,China,8.6,5795.0,3840737
1554,Movie_1554,69960929.0,Documentary,"Anya Taylor-Joy, Viola Davis, Sam Star",Denis Villeneuve,108.0,2014-03-26,New Line Cinema,English,Australia,8.4,13260.0,172579036
2231,Movie_2231,236140032.0,Animation,"Gal Gadot, Jennifer Lawrence, Casey Celeb",Alex Rivera,132.0,2013-04-11,A24,English,Canada,5.8,15722.0,271875274
2114,Movie_2114,6040651.0,Drama,"Dwayne Johnson, Charlize Theron",Bong Joon-ho,96.0,2005-03-07,Village Roadshow,English,Italy,8.8,11142.0,22869403
1812,Movie_1812,37068009.0,Action,"Will Smith, Meryl Streep",Peter Jackson,148.0,2001-08-23,Metro-Goldwyn-Mayer,English,South Korea,7.6,10399.0,109465037
554,Movie_554,79520533.0,Comedy,"Jane Doe B, Florence Pugh, Taylor Thespian, Samuel L. Jackson",Zack Snyder,97.0,2003-03-18,Blumhouse Productions,Japanese,China,7.3,12910.0,75176706
835,Movie_835,155158397.0,War,"Natalie Portman, Brad Pitt, Benedict Cumberbatch, John Doe A",Ridley Scott,133.0,2017-06-12,Lionsgate,Spanish,France,8.3,,625164417
2964,Movie_2964,17309339.0,Thriller,"Natalie Portman, Morgan Screen",Barry Jenkins,111.0,2007-01-21,Focus Features,Italian,Brazil,8.4,7229.0,9936875
597,Movie_597,4873096.0,Musical,"Amy Adams, Oscar Isaac, Chris Evans",Sam Mendes,124.0,2012-01-14,NEON,French,USA,6.4,4188.0,5140682
2604,Movie_2604,30495912.0,Western,"Margot Robbie, Samuel L. Jackson, Morgan Freeman, Zendaya",Martin Scorsese,137.0,2000-11-10,A24,English,Germany,10.0,9945.0,140575110
803,Movie_803,206698377.0,Thriller,"Brie Larson, Benedict Cumberbatch, Awkwafina, Jake Gyllenhaal",Jamie Lee,117.0,2021-05-13,Annapurna Pictures,English,France,6.4,11617.0,442127863
2160,Movie_2160,28007353.0,Documentary,"Brad Pitt, Pat Player, Awkwafina, Leonardo DiCaprio",Greta Gerwig,135.0,2001-10-17,Amblin Entertainment,Italian,UK,8.8,12659.0,7542421
1034,Movie_1034,25622334.0,Western,"Natalie Portman, Brie Larson, Idris Elba, John Doe A",Quentin Tarantino,98.0,2011-09-07,Village Roadshow,English,Italy,7.5,11695.0,59247262
1710,Movie_1710,200889155.0,Horror,"Jordan Talent, Casey Celeb",Drew White,93.0,2022-01-27,Focus Features,English,Brazil,7.5,15254.0,247755895
2998,Movie_2998,,Animation,"Oscar Isaac, Robert Downey Jr., Jane Doe B, Leonardo DiCaprio",Taylor Green,160.0,2000-11-25,Focus Features,English,Australia,8.5,12707.0,7431221
441,Movie_441,40712726.0,Romance,"Morgan Freeman, Leonardo DiCaprio, Ryan Gosling",Christopher Nolan,155.0,2023-03-09,20th Century Studios,Spanish,China,7.8,11408.0,99123433
509,Movie_509,265609527.0,War,"Sam Star, Awkwafina, Timothée Chalamet",Barry Jenkins,85.0,2011-03-22,Blumhouse Productions,Hindi,Brazil,7.2,10334.0,370890233
77,Movie_77,66155080.0,Documentary,"Joaquin Phoenix, Florence Pugh, Anya Taylor-Joy",Sofia Coppola,85.0,2006-07-26,Universal Pictures,English,South Korea,8.2,9889.0,47020482
1961,Movie_1961,46368759.0,Mystery,"Sam Star, Taylor Thespian, Scarlett Johansson",Zack Snyder,119.0,2005-01-14,Regency Enterprises,French,South Korea,8.1,6281.0,44857630
650,Movie_650,6263983.0,Romance,"Casey Celeb, Anya Taylor-Joy",Kathryn Bigelow,123.0,2003-11-09,Warner Bros.,English,Italy,7.0,9207.0,5382877
523,Movie_523,91643037.0,Fantasy,"Ryan Gosling, Oscar Isaac, Gal Gadot, Dwayne Johnson",Alex Rivera,89.0,2000-04-14,New Line Cinema,English,Brazil,6.1,15553.0,130520149
2790,Movie_2790,14166580.0,Musical,"Cate Blanchett, Jennifer Lawrence, Awkwafina",Greta Gerwig,83.0,2005-04-24,Paramount Pictures,Japanese,UK,7.7,11365.0,19124600
1081,Movie_1081,137205865.0,Fantasy,"Emma Stone, Ryan Gosling",Taika Waititi,96.0,2012-06-17,Blumhouse Productions,English,India,6.4,7262.0,932333405
2207,Movie_2207,17967950.0,Musical,"Joaquin Phoenix, Benedict Cumberbatch",Denis Villeneuve,84.0,2011-08-18,Warner Bros.,English,France,6.7,8283.0,67960335
655,Movie_655,19963200.0,Western,"Scarlett Johansson, Will Smith, Amy Adams, Benedict Cumberbatch",Casey Brown,103.0,2011-03-28,Metro-Goldwyn-Mayer,English,Brazil,6.0,11529.0,17876020
1422,Movie_1422,41467636.0,Action,"Morgan Freeman, Saoirse Ronan",Zack Snyder,109.0,2006-10-21,Amblin Entertainment,Korean,Italy,7.5,15506.0,168519783
2824,Movie_2824,10242941.0,Romance,"Zendaya, Tom Holland, Amy Adams",John Smith,94.0,2021-01-27,Walt Disney Pictures,Hindi,France,7.8,5610.0,7393312
1237,Movie_1237,32499028.0,Fantasy,"Charlize Theron, Chris Evans",Kathryn Bigelow,158.0,2022-02-05,Blumhouse Productions,Chinese,USA,7.4,11591.0,25012853
1704,Movie_1704,30629865.0,Western,"Alex Actor, Joaquin Phoenix, Natalie Portman, Taylor Thespian",Taika Waititi,108.0,2001-03-03,Legendary Entertainment,Spanish,South Korea,7.7,9943.0,12836394
631,Movie_631,18415428.0,Crime,"Amy Adams, Margot Robbie, Cate Blanchett, Casey Celeb",Denis Villeneuve,117.0,2017-07-08,Universal Pictures,Chinese,China,6.8,9060.0,43558467
1619,Movie_1619,4623303.0,Mystery,"Robert Downey Jr., Chris Evans",Taika Waititi,74.0,2010-12-08,A24,German,Japan,6.9,8616.0,10175965
1558,Movie_1558,184066865.0,Musical,"Lupita Nyong'o, Morgan Freeman, Leonardo DiCaprio, Robert Downey Jr.",Ryan Coogler,134.0,2016-10-30,Focus Features,French,USA,7.8,14382.0,203138432
1011,Movie_1011,36631859.0,Family,"Margot Robbie, Brie Larson, Sandra Bullock",Martin Scorsese,69.0,2007-08-11,DreamWorks,English,South Korea,6.8,12280.0,232232801
483,Movie_483,45493055.0,Sci-Fi,"Sam Star, Pedro Pascal",Taika Waititi,65.0,2001-04-04,Regency Enterprises,Korean,France,8.4,11894.0,35077443
2695,Movie_2695,24289657.0,Crime,"Riley Role, Chris Evans, Dwayne Johnson, Benedict Cumberbatch",Denis Villeneuve,143.0,2025-09-24,Lionsgate,English,Brazil,5.2,17984.0,57033491
1946,Movie_1946,27088047.0,Western,"Pat Player, Jennifer Lawrence, Cate Blanchett, Oscar Isaac",Quentin Tarantino,60.0,2022-08-16,A24,Hindi,UK,8.0,13796.0,10837885
2591,Movie_2591,5292742.0,Documentary,"Leonardo DiCaprio, Morgan Freeman",Steven Spielberg,95.0,2010-02-05,Paramount Pictures,English,Canada,5.0,8795.0,9965762
1129,Movie_1129,9191012.0,Drama,"Jennifer Lawrence, Natalie Portman, Margot Robbie, Charlize Theron",John Smith,99.0,2007-03-27,Village Roadshow,Japanese,Australia,8.3,11343.0,19499380
439,Movie_439,8778511.0,Biography,"Christian Bale, Tom Hanks, Jennifer Lawrence, Cate Blanchett",Bong Joon-ho,98.0,2019-07-17,Walt Disney Pictures,Hindi,India,7.9,11195.0,34521834
1770,Movie_1770,126044700.0,Animation,"Viola Davis, Idris Elba, Florence Pugh, Awkwafina",Bong Joon-ho,109.0,2006-03-20,Walt Disney Pictures,Korean,UK,8.1,11903.0,325630134
1883,Movie_1883,54251304.0,War,"Leonardo DiCaprio, Cate Blanchett, Joaquin Phoenix, Benedict Cumberbatch",Peter Jackson,95.0,2023-09-10,Regency Enterprises,Portuguese,France,7.9,9276.0,45320558
1592,Movie_1592,15709037.0,Animation,"Awkwafina, Timothée Chalamet",Peter Jackson,129.0,2005-12-04,Walt Disney Pictures,English,China,8.2,8057.0,52609506
857,Movie_857,18696530.0,Fantasy,"Ryan Gosling, Tom Hanks",Wes Anderson,77.0,2005-05-04,A24,English,France,8.3,9993.0,43017327
2978,Movie_2978,39512618.0,Drama,"Christian Bale, Cate Blanchett, Charlize Theron",Jordan Peele,122.0,2014-06-10,Legendary Entertainment,Chinese,France,8.1,14368.0,53875299
167,Movie_167,3583425.0,Horror,"Gal Gadot, Ana de Armas, Riley Role",Guy Ritchie,93.0,2011-09-02,Blumhouse Productions,English,Japan,8.1,6050.0,7924980
60,Movie_60,17044018.0,Drama,"Riley Role, Alex Actor",Sam Mendes,140.0,2016-07-03,Regency Enterprises,English,India,7.8,4799.0,22740231
612,Movie_612,7270798.0,Musical,"Brad Pitt, Saoirse Ronan, Denzel Washington",Barry Jenkins,145.0,2012-10-11,Legendary Entertainment,Korean,Brazil,6.4,8392.0,11966437
531,Movie_531,25909660.0,Thriller,"Viola Davis, Christian Bale",David Fincher,112.0,2006-03-13,Searchlight Pictures,English,Japan,8.9,10868.0,155514329
2862,Movie_2862,106972374.0,Comedy,"Viola Davis, Scarlett Johansson, Anya Taylor-Joy",Greta Gerwig,115.0,2020-11-01,Metro-Goldwyn-Mayer,Korean,South Korea,7.1,15303.0,175320399
50,Movie_50,28637662.0,Family,"Timothée Chalamet, Leonardo DiCaprio, Emma Stone",Ridley Scott,111.0,2009-06-18,Blumhouse Productions,Hindi,South Korea,8.1,7537.0,99359588
2989,Movie_2989,92303985.0,Crime,"Scarlett Johansson, Benedict Cumberbatch, Florence Pugh, Margot Robbie",Jane Doe,90.0,2013-01-20,New Line Cinema,Hindi,USA,6.3,14710.0,48377092
1189,Movie_1189,208206967.0,Fantasy,"Benedict Cumberbatch, Gal Gadot, Sandra Bullock, Jake Gyllenhaal",Peter Jackson,116.0,2016-02-07,NEON,Japanese,South Korea,8.0,17622.0,500895666
859,Movie_859,49164063.0,War,"Viola Davis, Anya Taylor-Joy, Cate Blanchett, Morgan Screen",Ridley Scott,105.0,2023-12-19,NEON,English,France,7.7,14372.0,195267678
1743,Movie_1743,77590020.0,Biography,"Jennifer Lawrence, Oscar Isaac, Sandra Bullock",Tim Burton,131.0,2004-05-31,Lionsgate,Portuguese,Germany,9.0,15668.0,60714365
49,Movie_49,111369983.0,Sci-Fi,"Cate Blanchett, Zendaya, Will Smith, Viola Davis",Casey Brown,97.0,2005-01-03,Annapurna Pictures,French,China,7.2,16382.0,235169040
720,Movie_720,26363649.0,War,"Margot Robbie, Florence Pugh",Patty Jenkins,133.0,2014-02-28,Universal Pictures,English,Japan,5.6,17822.0,80599825
2431,Movie_2431,3161071.0,Family,"Jane Doe B, Morgan Screen, Brad Pitt, Cate Blanchett",Drew White,118.0,2006-01-09,20th Century Studios,English,Germany,9.1,6972.0,3324080
1321,Movie_1321,33397567.0,Documentary,"Idris Elba, Natalie Portman, Emma Stone, Dwayne Johnson",Pat Quinn,121.0,2025-06-28,Universal Pictures,Japanese,France,4.2,10911.0,15730181
2271,Movie_2271,16366780.0,Biography,"Awkwafina, Alex Actor, Morgan Freeman, Anya Taylor-Joy",Patty Jenkins,136.0,2011-03-02,Annapurna Pictures,English,Japan,6.0,8302.0,29982424
2017,Movie_2017,10987327.0,Biography,"Morgan Freeman, Cate Blanchett, Awkwafina, Joaquin Phoenix",Tim Burton,60.0,2022-01-31,Annapurna Pictures,Chinese,Australia,7.2,10578.0,12626853
633,Movie_633,6224657.0,Documentary,"Meryl Streep, Dwayne Johnson, Timothée Chalamet",Denis Villeneuve,119.0,2021-09-30,Annapurna Pictures,English,Brazil,6.0,10046.0,10068392
1339,Movie_1339,85730670.0,Western,"Margot Robbie, Morgan Screen",Tim Burton,118.0,2013-05-25,Blumhouse Productions,English,Germany,6.4,9398.0,56456036
2317,Movie_2317,73815896.0,War,"Joaquin Phoenix, Chris Evans, Sam Star, Anya Taylor-Joy",Pat Quinn,137.0,2025-02-23,NEON,English,South Korea,6.5,10381.0,92755897
1054,Movie_1054,54821191.0,Drama,"Taylor Thespian, Morgan Freeman",Ridley Scott,119.0,2015-02-25,NEON,Spanish,China,5.5,8798.0,72341730
2135,Movie_2135,21761010.0,Romance,"Will Smith, Sam Star, Saoirse Ronan, Jane Doe B",Bong Joon-ho,111.0,2002-01-11,NEON,English,India,7.7,10832.0,33712060
26,Movie_26,48018616.0,Sci-Fi,"Will Smith, Leonardo DiCaprio",Wes Anderson,125.0,2017-01-27,New Line Cinema,English,Italy,6.5,7496.0,314277938
1861,Movie_1861,69826457.0,Western,"Joaquin Phoenix, Viola Davis, Sandra Bullock",Jamie Lee,76.0,2012-04-02,Columbia Pictures,Italian,Canada,6.9,11141.0,34281704
220,Movie_220,,Horror,"Oscar Isaac, Pat Player, Pedro Pascal, Scarlett Johansson",Guillermo del Toro,121.0,2003-01-12,Village Roadshow,English,Canada,7.1,12095.0,32795277
1573,Movie_1573,17861419.0,Mystery,"Chris Evans, Scarlett Johansson, Will Smith",Christopher Nolan,125.0,2023-04-23,DreamWorks,English,Italy,5.7,13400.0,81584662
277,Movie_277,13490150.0,Action,"Jane Doe B, Tom Holland",Denis Villeneuve,82.0,2009-04-28,Lionsgate,English,UK,6.5,5669.0,20236130
2765,Movie_2765,56230434.0,War,"Viola Davis, Sam Star, Tom Holland",Jordan Peele,99.0,2023-12-05,Searchlight Pictures,Italian,Brazil,8.5,8843.0,114035174
1289,Movie_1289,,Comedy,"Chris Evans, Denzel Washington, Alex Actor",Tim Burton,125.0,2018-03-04,Village Roadshow,Hindi,Japan,6.3,5773.0,4186014
1279,Movie_1279,153326575.0,Horror,"Alex Actor, Idris Elba",Guy Ritchie,64.0,2018-02-11,New Line Cinema,English,Brazil,5.3,15046.0,270330261
1966,Movie_1966,14640525.0,Musical,"John Doe A, Sam Star",James Cameron,118.0,2009-01-12,Village Roadshow,German,USA,7.2,8626.0,11551994
1048,Movie_1048,139239850.0,Sci-Fi,"Brad Pitt, Tom Holland, Brie Larson",Patty Jenkins,133.0,2000-07-22,Searchlight Pictures,Spanish,Brazil,8.7,9847.0,415556904
2164,Movie_2164,12367970.0,Horror,"Oscar Isaac, Brie Larson, Emma Stone",Guillermo del Toro,121.0,2002-10-18,A24,Japanese,Brazil,6.7,12016.0,16566120
362,Movie_362,3009002.0,Action,"Brad Pitt, Casey Celeb, Florence Pugh, Cate Blanchett",Patty Jenkins,117.0,2006-08-09,NEON,French,India,5.1,8066.0,2715636
1243,Movie_1243,17766335.0,Thriller,"Will Smith, Amy Adams, John Doe A, Natalie Portman",Peter Jackson,122.0,2019-01-22,New Line Cinema,English,Italy,7.7,10831.0,129408274
1594,Movie_1594,10171543.0,Adventure,"Natalie Portman, Ana de Armas, Sandra Bullock",Wes Anderson,143.0,2017-04-05,Paramount Pictures,Portuguese,China,7.3,8797.0,10985242
1724,Movie_1724,2700294.0,Action,"Robert Downey Jr., Viola Davis",Steven Spielberg,140.0,2020-12-04,Walt Disney Pictures,English,China,8.5,7367.0,23472471
2359,Movie_2359,15802951.0,Family,"Jane Doe B, Oscar Isaac",Quentin Tarantino,117.0,2024-11-20,Legendary Entertainment,Italian,Germany,8.9,6423.0,9775407
2443,Movie_2443,8796380.0,Horror,"Alex Actor, Brie Larson",Alex Rivera,62.0,2000-09-28,Columbia Pictures,English,Germany,8.2,12457.0,11393057
1890,Movie_1890,4594173.0,Drama,"Sam Star, Pedro Pascal",Casey Brown,66.0,2025-01-12,Focus Features,English,Japan,8.4,6726.0,3120797
2482,Movie_2482,48100870.0,Action,"Taylor Thespian, Cate Blanchett",Chris Park,118.0,2004-08-05,Focus Features,English,France,6.0,12867.0,147380686
2081,Movie_2081,79502777.0,Animation,"Taylor Thespian, Benedict Cumberbatch, Jordan Talent",Guillermo del Toro,66.0,2020-01-30,New Line Cinema,English,Germany,4.1,6598.0,101024754
1363,Movie_1363,147257462.0,Thriller,"Pedro Pascal, Natalie Portman, Meryl Streep, Casey Celeb",Sam Mendes,100.0,2018-09-14,Paramount Pictures,English,India,7.2,12503.0,377747862
2658,Movie_2658,14202336.0,Documentary,"Lupita Nyong'o, Sam Star, Tom Holland, Morgan Freeman",Jordan Peele,149.0,2020-01-29,Lionsgate,German,Brazil,7.4,13137.0,22170084
1526,Movie_1526,5180875.0,War,"Cate Blanchett, Saoirse Ronan",Guy Ritchie,125.0,2013-01-13,Universal Pictures,English,Australia,8.4,12724.0,13736830
298,Movie_298,27152691.0,Musical,"Gal Gadot, Joaquin Phoenix, Anya Taylor-Joy",Christopher Nolan,134.0,2024-07-15,Regency Enterprises,Portuguese,Brazil,10.0,13252.0,60570734
1229,Movie_1229,7974541.0,Biography,"Tom Hanks, Benedict Cumberbatch, Morgan Freeman",Kathryn Bigelow,96.0,2024-02-21,DreamWorks,Spanish,India,8.0,6401.0,14635956
938,Movie_938,15401416.0,Documentary,"John Doe A, Tom Hanks, Zendaya",Patty Jenkins,102.0,2019-03-21,Warner Bros.,Italian,Japan,5.3,9498.0,5836187
241,Movie_241,86026825.0,Documentary,"Viola Davis, Margot Robbie",Drew White,117.0,2020-01-19,Walt Disney Pictures,English,India,6.2,17436.0,65564155
1235,Movie_1235,15716772.0,Sci-Fi,"Morgan Freeman, Zendaya",Steven Spielberg,74.0,2008-02-11,Paramount Pictures,English,Australia,7.3,8441.0,147337078
959,Movie_959,400000000.0,Comedy,"Will Smith, Jordan Talent, Oscar Isaac",Christopher Nolan,60.0,2004-12-16,Warner Bros.,Japanese,USA,6.0,18167.0,526995353
583,Movie_583,14708768.0,Crime,"Lupita Nyong'o, Robert Downey Jr., Christian Bale",Jane Doe,131.0,2002-07-14,Columbia Pictures,Spanish,Japan,5.3,12381.0,10736060
1698,Movie_1698,8144043.0,Adventure,"Casey Celeb, Alex Actor, Timothée Chalamet",Peter Jackson,147.0,2005-12-16,20th Century Studios,English,UK,8.0,11259.0,35655589
1443,Movie_1443,91685858.0,Western,"Christian Bale, Cate Blanchett, Florence Pugh",Greta Gerwig,93.0,2002-04-19,Universal Pictures,Spanish,South Korea,9.2,8348.0,413404951
2680,Movie_2680,233842126.0,Biography,"Denzel Washington, Tom Holland, Anya Taylor-Joy",Taylor Green,125.0,2023-04-18,Lionsgate,Italian,USA,6.4,14348.0,128792125
1432,Movie_1432,33194459.0,Western,"Saoirse Ronan, Sandra Bullock, Anya Taylor-Joy",Ridley Scott,92.0,2000-11-22,Blumhouse Productions,English,Canada,7.6,,112998934
2887,Movie_2887,35845401.0,Fantasy,"Will Smith, Brad Pitt",Chris Park,117.0,2008-11-24,Legendary Entertainment,English,China,6.6,9300.0,123477417
351,Movie_351,75709927.0,Mystery,"Zendaya, Margot Robbie, Oscar Isaac",Christopher Nolan,106.0,2022-01-16,Metro-Goldwyn-Mayer,Hindi,USA,8.3,18460.0,137558844
2612,Movie_2612,12694707.0,Sci-Fi,"Samuel L. Jackson, Pedro Pascal, Morgan Freeman, Christian Bale",Patty Jenkins,130.0,2010-03-16,Village Roadshow,English,Germany,8.0,6924.0,44384687
1264,Movie_1264,18302536.0,Horror,"Natalie Portman, Cate Blanchett",Jamie Lee,97.0,2019-11-15,NEON,Hindi,Brazil,8.8,8632.0,17878864
350,Movie_350,42256979.0,Adventure,"Cate Blanchett, Casey Celeb, Anya Taylor-Joy",Damien Chazelle,92.0,2000-01-30,Walt Disney Pictures,English,Germany,7.4,13490.0,149582399
1103,Movie_1103,26345025.0,Documentary,"Samuel L. Jackson, Sandra Bullock",Patty Jenkins,101.0,2013-11-15,Focus Features,Korean,USA,6.5,9376.0,36092282
1284,Movie_1284,31772487.0,Romance,"Pedro Pascal, Margot Robbie, Sam Star",Ridley Scott,105.0,2023-09-18,Paramount Pictures,French,Germany,9.6,9034.0,69648875
644,Movie_644,15712684.0,Documentary,"Leonardo DiCaprio, Margot Robbie",Jane Doe,120.0,2002-06-05,Legendary Entertainment,English,China,5.5,15665.0,22311664
1090,Movie_1090,52165734.0,Family,"Saoirse Ronan, Will Smith, Morgan Screen",Wes Anderson,134.0,2001-11-03,Warner Bros.,English,USA,8.8,9861.0,463512349
945,Movie_945,400000000.0,War,"Samuel L. Jackson, Awkwafina, Brie Larson, Ryan Gosling",Ryan Coogler,121.0,2017-03-08,Paramount Pictures,French,Brazil,5.9,13352.0,482312769
1191,Movie_1191,5180649.0,Documentary,"Jane Doe B, Lupita Nyong'o, Robert Downey Jr.",Kathryn Bigelow,114.0,2023-05-26,DreamWorks,Italian,China,7.6,5178.0,3670423
658,Movie_658,16171771.0,War,"Morgan Screen, Alex Actor",Peter Jackson,124.0,2009-07-29,Lionsgate,Korean,India,7.4,12186.0,7891417
1972,Movie_1972,20127685.0,Western,"Riley Role, Chris Evans",Chloe Zhao,101.0,2016-07-03,Searchlight Pictures,German,France,8.5,9960.0,65459138
1212,Movie_1212,23355495.0,Fantasy,"Leonardo DiCaprio, Ryan Gosling, Scarlett Johansson, Morgan Screen",Ryan Coogler,138.0,2024-03-06,Lionsgate,English,Italy,6.6,5444.0,81902958
1863,Movie_1863,35928484.0,Mystery,"Ryan Gosling, Benedict Cumberbatch, Taylor Thespian, Tom Hanks",Christopher Nolan,110.0,2023-02-27,Columbia Pictures,English,USA,7.8,10758.0,170497210
1072,Movie_1072,17206692.0,Musical,"Brie Larson, Timothée Chalamet, Margot Robbie, Cate Blanchett",Wes Anderson,127.0,2001-12-01,Warner Bros.,Italian,China,8.7,7919.0,48198328
1753,Movie_1753,15548196.0,Romance,"Jake Gyllenhaal, Natalie Portman, Scarlett Johansson",Chloe Zhao,109.0,2013-11-09,20th Century Studios,Hindi,India,8.9,9770.0,64338761
1988,Movie_1988,12615761.0,Romance,"Scarlett Johansson, Sam Star",Tim Burton,67.0,2000-07-31,DreamWorks,English,Germany,10.0,11366.0,38396957
2400,Movie_2400,91219195.0,Thriller,"Morgan Screen, Tom Holland",Chris Park,136.0,2017-08-27,Amblin Entertainment,English,UK,6.6,15695.0,152836175
1436,Movie_1436,20719493.0,Animation,"Alex Actor, Awkwafina, Scarlett Johansson, Denzel Washington",Peter Jackson,78.0,2018-10-19,Universal Pictures,Italian,Brazil,9.3,15411.0,67042354
1583,Movie_1583,10837133.0,Sci-Fi,"Brie Larson, Gal Gadot, Sam Star, Charlize Theron",Ridley Scott,99.0,2018-08-04,20th Century Studios,Japanese,South Korea,10.0,,10380332
787,Movie_787,5216549.0,Family,"Meryl Streep, Taylor Thespian, Robert Downey Jr., Viola Davis",Tim Burton,110.0,2025-02-05,Paramount Pictures,English,India,9.8,,9763056
2723,Movie_2723,1774391.0,War,"Will Smith, Saoirse Ronan, Timothée Chalamet, Meryl Streep",Quentin Tarantino,133.0,2011-05-20,DreamWorks,Spanish,Germany,7.3,50.0,2917517
141,Movie_141,4442517.0,Animation,"Benedict Cumberbatch, Lupita Nyong'o, Anya Taylor-Joy",Jordan Peele,130.0,2003-01-03,Lionsgate,Chinese,France,7.2,8550.0,17296422
789,Movie_789,400000000.0,Romance,"Joaquin Phoenix, Oscar Isaac",Ridley Scott,117.0,2000-08-30,Metro-Goldwyn-Mayer,English,UK,9.4,11895.0,907478977
1711,Movie_1711,12556367.0,Musical,"Dwayne Johnson, Natalie Portman, Brad Pitt",Quentin Tarantino,135.0,2002-03-11,Warner Bros.,English,Canada,8.9,6289.0,28694461
2762,Movie_2762,524793.0,Horror,"Robert Downey Jr., Awkwafina, Ana de Armas, Jennifer Lawrence",Jamie Lee,89.0,2010-03-03,Regency Enterprises,English,UK,6.4,5241.0,308397
